canon_key,phrase_norm,freq,row_id
permanent seat,permanent seat,1,2130
petro-hydraulic mechanicals,petro-hydraulic mechanicals,1,2131
pilot s seat,pilot s seat,1,2132
piston effect,piston effect,1,2133
piston engine designs,piston engine designs,1,2134
piston-engined aircraft,piston-engined aircraft,1,2135
piston-port type engines,piston-port type engines,1,2136
pivot frame,pivot frame,1,2137
plane ladder frame,plane ladder frame,1,2138
plastic display hinge,plastic display hinge,1,2139
plastic wheel covers,plastic wheel covers,1,2140
plush furlike fabric,plush furlike fabric,1,2141
polyurethane foam polyurethane,polyurethane foam polyurethane,1,2142
poor quality,poor quality,1,2143
possibly a lumbar puncture,possibly a lumbar puncture,1,2144
potential base,potential base,1,2145
potter s wheel,potter s wheel,1,2146
power cylinder,power cylinder,1,2147
power drivers seat and wiper-activated automatic headlamps,power drivers seat and wiper-activated automatic headlamps,1,2148
powerful base,powerful base,1,2149
pre-existing nitrogenous base pairs,pre-existing nitrogenous base pairs,1,2150
pressed-steel frame,pressed-steel frame,1,2151
projected 117-seat medium-haul version,projected 117-seat medium-haul version,1,2152
prominent seat,prominent seat,1,2153
proprietary fn 5.7 28mm cartridge,proprietary fn 5.7 28mm cartridge,1,2154
proprietary mechanism,proprietary mechanism,1,2155
prototype break,prototype break,1,2156
ptfe non-stick non stick and ceramic coatings many modern cookware items,ptfe non-stick non stick and ceramic coatings many modern cookware items,1,2157
pu foam,pu foam,1,2158
pusher stick,pusher stick,1,2159
rail break,rail break,1,2160
rather long legs,rather long legs,1,2161
rattle,rattle,1,2162
rear seat legroom,rear seat legroom,1,2163
rear wheel suspension,rear wheel suspension,1,2164
rear wheels,rear wheels,1,2165
rear wheels pivot,rear wheels pivot,1,2166
rear-domed piston,rear-domed piston,1,2167
rear-wheel-drive 2.3-litre sohc,rear-wheel-drive 2.3-litre sohc,1,2168
recaro cl6720 seats,recaro cl6720 seats,1,2169
receiving partner s legs,receiving partner s legs,1,2170
reclining or semi-reclining position,reclining or semi-reclining position,1,2171
recoil mechanism,recoil mechanism,1,2172
rectangular eye frame,rectangular eye frame,1,2173
rectangular frame,rectangular frame,1,2174
red leather seats,red leather seats,1,2175
reduced legs,reduced legs,1,2176
reduced lumbar spine trabecular bone score,reduced lumbar spine trabecular bone score,1,2177
refreshed upholstery and interior trims,refreshed upholstery and interior trims,1,2178
reinforced concrete frame,reinforced concrete frame,1,2179
relatively long legs,relatively long legs,1,2180
remainder fabric,remainder fabric,1,2181
removable metal mesh,removable metal mesh,1,2182
removable rear seat,removable rear seat,1,2183
resonator frame zithers,resonator frame zithers,1,2184
retractable train wheels,retractable train wheels,1,2185
revolver cylinder,revolver cylinder,1,2186
rheinmetall 120 mm smoothbore gun,rheinmetall 120 mm smoothbore gun,1,2187
rigid metal frame,rigid metal frame,1,2188
rimless 7.65 53mm mauser ammunition,rimless 7.65 53mm mauser ammunition,1,2189
rock cut diamonds,rock cut diamonds,1,2190
rock island railroad trestle,rock island railroad trestle,1,2191
rock microstructure,rock microstructure,1,2192
rock microstructures,rock microstructures,1,2193
rock pools,rock pools,1,2194
rock type,rock type,1,2195
rock-cut basins,rock-cut basins,1,2196
rock-faced stone,rock-faced stone,1,2197
rocq and lean proof assistant systems,rocq and lean proof assistant systems,1,2198
roll cage frame,roll cage frame,1,2199
rolled leather,rolled leather,1,2200
roller coaster wheels,roller coaster wheels,1,2201
rolls-royce griffon 61 piston engine,rolls-royce griffon 61 piston engine,1,2202
roughly 90 degrees,roughly 90 degrees,1,2203
round goggle-like frame,round goggle-like frame,1,2204
round-edged grinding wheels,round-edged grinding wheels,1,2205
rumble seat five-passenger coupe,rumble seat five-passenger coupe,1,2206
rumble seats,rumble seats,1,2207
same frame,same frame,1,2208
sand brown base coat,sand brown base coat,1,2209
sand color parchment leather,sand color parchment leather,1,2210
seat belt legislation,seat belt legislation,1,2211
seat blocking,seat blocking,1,2212
seat ibiza,seat ibiza,1,2213
seat ibiza mk3,seat ibiza mk3,1,2214
seat lower,seat lower,1,2215
seat model,seat model,1,2216
seat or kiosk-like structure,seat or kiosk-like structure,1,2217
seat processes,seat processes,1,2218
seat recline,seat recline,1,2219
seat state park,seat state park,1,2220
seat straps,seat straps,1,2221
seat-back avod screens,seat-back avod screens,1,2222
seat-type parachutes,seat-type parachutes,1,2223
seating areas,seating areas,1,2224
seating arrangement,seating arrangement,1,2225
seating system,seating system,1,2226
seats . alt,seats . alt,1,2227
second base,second base,1,2228
second-row bucket seats,second-row bucket seats,1,2229
sedimentary igneous and metaphoric rock origins,sedimentary igneous and metaphoric rock origins,1,2230
semi-aniline leather-appointed seating,semi-aniline leather-appointed seating,1,2231
semitic base,semitic base,1,2232
separate foot and leg sections,separate foot and leg sections,1,2233
sheep s leather,sheep s leather,1,2234
short dark legs,short dark legs,1,2235
short front legs,short front legs,1,2236
short wheelbase,short wheelbase,1,2237
short yellowish legs,short yellowish legs,1,2238
short-wheelbase fleet model,short-wheelbase fleet model,1,2239
shorter headrest xp-936 model,shorter headrest xp-936 model,1,2240
shot crack,shot crack,1,2241
side wheel,side wheel,1,2242
side-rail bracket,side-rail bracket,1,2243
signature trackpoint red dot pointing stick,signature trackpoint red dot pointing stick,1,2244
signatusiberian wolf130 px cabrera 1907 a subspecies with slighter frame than c.,signatusiberian wolf130 px cabrera 1907 a subspecies with slighter frame than c.,1,2245
silicate rock,silicate rock,1,2246
silicon break,silicon break,1,2247
silicon carbide grinding wheel,silicon carbide grinding wheel,1,2248
silver-grey cloth seats,silver-grey cloth seats,1,2249
similar acid and base strengths,similar acid and base strengths,1,2250
simplified snap-case lid,simplified snap-case lid,1,2251
simply base,simply base,1,2252
single base pair,single base pair,1,2253
single caster,single caster,1,2254
single cylinder,single cylinder,1,2255
single engine-mounted 20 mm cannon,single engine-mounted 20 mm cannon,1,2256
single racing bucket seat,single racing bucket seat,1,2257
single rear seat,single rear seat,1,2258
single wheel,single wheel,1,2259
single-cylinder engines,single-cylinder engines,1,2260
single-seat jet fighter,single-seat jet fighter,1,2261
single-seat maritime reconnaissance and strike aircraft,single-seat maritime reconnaissance and strike aircraft,1,2262
sink rate,sink rate,1,2263
sinking,sinking,1,2264
sinking fund,sinking fund,1,2265
six legs,six legs,1,2266
six miniature spoked wheels,six miniature spoked wheels,1,2267
six or seven seats,six or seven seats,1,2268
six seats,six seats,1,2269
six- or seven-seats,six- or seven-seats,1,2270
six-bolt wheels,six-bolt wheels,1,2271
slate rock,slate rock,1,2272
slighter frame,slighter frame,1,2273
slimmer seats,slimmer seats,1,2274
sloping base wall,sloping base wall,1,2275
small frames,small frames,1,2276
small legs,small legs,1,2277
small outrigger wheel,small outrigger wheel,1,2278
small wheel,small wheel,1,2279
smaller knurled wheel,smaller knurled wheel,1,2280
smooth leather backing,smooth leather backing,1,2281
smooth-bore 5 inch,smooth-bore 5 inch,1,2282
solid bronze frame,solid bronze frame,1,2283
some elastin-rich loose connective tissue,some elastin-rich loose connective tissue,1,2284
some lever-type controllers,some lever-type controllers,1,2285
some pain,some pain,1,2286
some very early steel frame cars,some very early steel frame cars,1,2287
sound-absorbent fabric,sound-absorbent fabric,1,2288
soviet 7.62 39mm,soviet 7.62 39mm,1,2289
spazzalato leather,spazzalato leather,1,2290
specially designed wheels,specially designed wheels,1,2291
specific base year,specific base year,1,2292
spread legs,spread legs,1,2293
spring tension,spring tension,1,2294
spring-piston guns,spring-piston guns,1,2295
square steering wheel,square steering wheel,1,2296
square top and acute base,square top and acute base,1,2297
stainless steel strip,stainless steel strip,1,2298
standard bus seating,standard bus seating,1,2299
standard coach seating,standard coach seating,1,2300
stationary frame,stationary frame,1,2301
stationary inertial frame,stationary inertial frame,1,2302
steel tube gear legs,steel tube gear legs,1,2303
steering column-mounted spark lever,steering column-mounted spark lever,1,2304
steering wheel airbag,steering wheel airbag,1,2305
sti-style wheels,sti-style wheels,1,2306
stick shakers,stick shakers,1,2307
stm-1 frame,stm-1 frame,1,2308
stolen base,stolen base,1,2309
stone base,stone base,1,2310
stone frame,stone frame,1,2311
stout and spiny legs,stout and spiny legs,1,2312
straight or bent legs,straight or bent legs,1,2313
straight stick,straight stick,1,2314
stretched wheelbase,stretched wheelbase,1,2315
stretchy finely knit fabric,stretchy finely knit fabric,1,2316
strip stock,strip stock,1,2317
strong base solution,strong base solution,1,2318
stucco frames,stucco frames,1,2319
such a frame,such a frame,1,2320
such a great height,such a great height,1,2321
sufficient base,sufficient base,1,2322
suspended pellicle mesh seat,suspended pellicle mesh seat,1,2323
swivel guns,swivel guns,1,2324
swollen base,swollen base,1,2325
tandem-seat aircraft,tandem-seat aircraft,1,2326
team break,team break,1,2327
tension prod,tension prod,1,2328
terminal strip,terminal strip,1,2329
their base nouns,their base nouns,1,2330
their frames,their frames,1,2331
their pump lever jam,their pump lever jam,1,2332
their seat,their seat,1,2333
their short legs,their short legs,1,2334
their smaller size and front wheel drive powertrain,their smaller size and front wheel drive powertrain,1,2335
their tilt train services,their tilt train services,1,2336
then the other cylinder,then the other cylinder,1,2337
these new seats,these new seats,1,2338
thin bridle leather,thin bridle leather,1,2339
thin fabric,thin fabric,1,2340
third base,third base,1,2341
third seat,third seat,1,2342
third wheel,third wheel,1,2343
third-row seat,third-row seat,1,2344
thread break detection,thread break detection,1,2345
three adjustable legs,three adjustable legs,1,2346
three folding spike legs,three folding spike legs,1,2347
three four-wheel bogie main gear legs,three four-wheel bogie main gear legs,1,2348
three frames,three frames,1,2349
three thin legs,three thin legs,1,2350
three-row seating,three-row seating,1,2351
thumb adjustable,thumb adjustable,1,2352
thumb upright 1.1 a 0 series shinkansen wheel,thumb upright 1.1 a 0 series shinkansen wheel,1,2353
tile crack,tile crack,1,2354
tilt angles,tilt angles,1,2355
tilt method,tilt method,1,2356
tilt-a-whirl bumper cars,tilt-a-whirl bumper cars,1,2357
tilt-and-swivel base,tilt-and-swivel base,1,2358
tilt-rod fuze,tilt-rod fuze,1,2359
tilting block,tilting block,1,2360
tilting bolt,tilting bolt,1,2361
tilting train,tilting train,1,2362
tilting weir,tilting weir,1,2363
time base corrector tbc control,time base corrector tbc control,1,2364
time break,time break,1,2365
tin- silver- or gold-plated lead frame,tin- silver- or gold-plated lead frame,1,2366
toilet seat and bidet units,toilet seat and bidet units,1,2367
tongue height,tongue height,1,2368
too hard,too hard,1,2369
too high,too high,1,2370
top-break models,top-break models,1,2371
topper tilt lock,topper tilt lock,1,2372
touch or tilt trigger,touch or tilt trigger,1,2373
traditional 6-passenger 2-bench seat,traditional 6-passenger 2-bench seat,1,2374
traditionally constructed frames,traditionally constructed frames,1,2375
traditionally diamond frame,traditionally diamond frame,1,2376
training wheels,training wheels,1,2377
transversely hinged tilt-open rearmost canopy,transversely hinged tilt-open rearmost canopy,1,2378
triangular base cut,triangular base cut,1,2379
trigger mechanism,trigger mechanism,1,2380
tubeless wheel system,tubeless wheel system,1,2381
twin curved tubed frame,twin curved tubed frame,1,2382
twin-wheeled nose leg,twin-wheeled nose leg,1,2383
two cylinder heads,two cylinder heads,1,2384
two front seats,two front seats,1,2385
two fuselage-mounted 12.7 mm,two fuselage-mounted 12.7 mm,1,2386
two internal full-height disk drives,two internal full-height disk drives,1,2387
two leg loops,two leg loops,1,2388
two outrigger wheels,two outrigger wheels,1,2389
two rock islands,two rock islands,1,2390
two traditional county seats,two traditional county seats,1,2391
two-cylinder internal combustion engine,two-cylinder internal combustion engine,1,2392
two-row seating,two-row seating,1,2393
two-seat vehicle,two-seat vehicle,1,2394
two-spoke sports steering wheel,two-spoke sports steering wheel,1,2395
typically a large knurled wheel,typically a large knurled wheel,1,2396
unequal height,unequal height,1,2397
unequal wheel tracks,unequal wheel tracks,1,2398
unfragmented rock,unfragmented rock,1,2399
uniform base measure,uniform base measure,1,2400
unique base,unique base,1,2401
unique frame type,unique frame type,1,2402
unique leather interior,unique leather interior,1,2403
unworked base,unworked base,1,2404
up to 100 cm,up to 100 cm,1,2405
up to 30 cm,up to 30 cm,1,2406
up to 550 kg,up to 550 kg,1,2407
upholstered,upholstered,1,2408
upholstery padding,upholstery padding,1,2409
upper frame,upper frame,1,2410
user adjust,user adjust,1,2411
usual passenger seats,usual passenger seats,1,2412
valve stick,valve stick,1,2413
versatile four-wheel drive car,versatile four-wheel drive car,1,2414
very strong alumni base,very strong alumni base,1,2415
very tall knob,very tall knob,1,2416
vinyl upholstery,vinyl upholstery,1,2417
virc 98 code base,virc 98 code base,1,2418
virtually the same 105 mm howitzer,virtually the same 105 mm howitzer,1,2419
vital mechanism,vital mechanism,1,2420
vital power base,vital power base,1,2421
volumes base definitions,volumes base definitions,1,2422
volunteer base,volunteer base,1,2423
wagon wheel rims,wagon wheel rims,1,2424
water wheel power,water wheel power,1,2425
waterbomb base,waterbomb base,1,2426
wedding cake rock,wedding cake rock,1,2427
welded steel tube frame,welded steel tube frame,1,2428
well-developed legs,well-developed legs,1,2429
western-style paddle wheels. 1,western-style paddle wheels. 1,1,2430
wheat base area,wheat base area,1,2431
wheel and axle mechanism,wheel and axle mechanism,1,2432
wheel chamber,wheel chamber,1,2433
wheel iconography,wheel iconography,1,2434
wheel landing gear,wheel landing gear,1,2435
wheel positions,wheel positions,1,2436
wheel print mechanism,wheel print mechanism,1,2437
wheel printers,wheel printers,1,2438
wheel rims,wheel rims,1,2439
wheel rotation indicators,wheel rotation indicators,1,2440
wheel settings,wheel settings,1,2441
wheel shape,wheel shape,1,2442
wheel speed sensors,wheel speed sensors,1,2443
wheel trims,wheel trims,1,2444
wheel wells,wheel wells,1,2445
wheels-up landing,wheels-up landing,1,2446
whichever cylinder,whichever cylinder,1,2447
white base,white base,1,2448
wider base,wider base,1,2449
wider seats,wider seats,1,2450
wider steel wheels,wider steel wheels,1,2451
wiley post memorial seaplane base,wiley post memorial seaplane base,1,2452
wing-mounted 20 mm cannon,wing-mounted 20 mm cannon,1,2453
wood frames,wood frames,1,2454
wooden base,wooden base,1,2455
wooden spoked wheels,wooden spoked wheels,1,2456
wooden strip,wooden strip,1,2457
wooden two wheeler frame,wooden two wheeler frame,1,2458
world break,world break,1,2459
world s first production automobile wheel,world s first production automobile wheel,1,2460
wright cyclone sr-1820-f-3 9-cylinder radial engine,wright cyclone sr-1820-f-3 9-cylinder radial engine,1,2461
yellow frame,yellow frame,1,2462
yellow legs,yellow legs,1,2463
yellow-green legs,yellow-green legs,1,2464
yellow-marked legs,yellow-marked legs,1,2465
zero anchor and lie bracket,zero anchor and lie bracket,1,2466
zero-zero ejection seat,zero-zero ejection seat,1,2467
zero-zero ejection seat thumb k-36dm ejection seat,zero-zero ejection seat thumb k-36dm ejection seat,1,2468
